"UHH_ThetaEvolve:evolve:Total energy","UHH_ThetaEvolve:evolve:Energy calc count","UHH_ThetaEvolve:evolve:Max dm/dt","UHH_ThetaEvolve:evolve:dE/dt","UHH_ThetaEvolve:evolve:Delta E","UHH_ThetaEvolve:evolve:Temperature","Oxs_CubicAnisotropy::Energy","Oxs_UniformExchange::Energy","Oxs_UniformExchange::Max Spin Ang","Oxs_UniformExchange::Stage Max Spin Ang","Oxs_UniformExchange::Run Max Spin Ang","Oxs_ScriptUZeeman::Energy","Oxs_ScriptUZeeman::B","Oxs_ScriptUZeeman::Bx","Oxs_ScriptUZeeman::By","Oxs_ScriptUZeeman::Bz","Oxs_Demag::Energy","Oxs_TimeDriver::Iteration","Oxs_TimeDriver::Stage iteration","Oxs_TimeDriver::Stage","Oxs_TimeDriver::mx","Oxs_TimeDriver::my","Oxs_TimeDriver::mz","Oxs_TimeDriver::Last time step","Oxs_TimeDriver::Simulation time"
5.0766929699323059e-20,164592,1288.2562171106586,-5.6839678406611502e-11,-9.3322157743230049e-25,0,-7.3804752800755117e-21,1.2413380274068119e-20,15.060559399846269,100.53372152921082,100.53372152921082,0,0,0,0,0,4.5734024705330452e-20,124500,124500,0,-0.94559658177679773,-0.071875630793587886,-0.023217546988564295,3.6198003880864048e-14,5.7473479737120448e-09
5.0429679710967592e-20,165253,1248.9710182680578,-5.6749837978715326e-11,-9.2461628711817687e-25,0,-7.878856449767264e-21,1.2103214845902126e-20,12.894885702679614,100.53372152921082,100.53372152921082,0,0,0,0,0,4.6205321314832733e-20,125000,125000,0,-0.9400158041333857,-0.081797394614805119,-0.020956005298509255,3.5307081851918677e-14,5.7711264646613402e-09
5.0097001352761738e-20,165914,1199.4808593979842,-5.6251107092941424e-11,-9.0420469174769494e-25,0,-8.6923548020352993e-21,1.2453520860728918e-20,13.857564629033025,100.53372152921082,100.53372152921082,0,0,0,0,0,4.6335835294068121e-20,125500,125500,0,-0.93026698001191854,-0.089551244328584426,-0.018527741267195544,3.4438087608391315e-14,5.7945785347826044e-09
4.9776080133517089e-20,166575,1275.2684858160376,-5.5048933879659902e-11,-8.6401310553141615e-25,0,-9.3681482802790846e-21,1.3681105621125886e-20,14.409105193418142,100.53372152921082,100.53372152921082,0,0,0,0,0,4.5463122792670289e-20,126000,126000,0,-0.91777925125764581,-0.094023165514748167,-0.01593342480973909,3.3590481453475991e-14,5.8176128889441374e-09
4.9472215210554401e-20,167236,1293.2907759279738,-5.3407273882684809e-11,-8.1497322288321906e-25,0,-9.8340554715050369e-21,1.553286873852893e-20,17.400010560396304,100.53372152921082,100.53372152921082,0,0,0,0,0,4.3773401943530509e-20,126500,126500,0,-0.90460090442943242,-0.094752090195273836,-0.013361581835153709,3.2763736973634533e-14,5.8400491299698228e-09
4.9185239832859172e-20,167897,1323.2487375568805,-5.183473373408556e-11,-7.7304174874384569e-25,0,-1.0273343300164696e-20,1.7559433627017524e-20,19.951778939663171,100.53372152921082,100.53372152921082,0,0,0,0,0,4.1899149506006344e-20,127000,127000,0,-0.89231095967765361,-0.092211679867865118,-0.011031593985639552,3.1957340711662311e-14,5.8619331598447869e-09
4.891125915845907e-20,168558,1281.5943100408574,-5.0463697103974407e-11,-7.4099241665532483e-25,0,-1.0643898367171415e-20,1.9480508907415459e-20,22.815079599809025,100.53372152921082,100.53372152921082,0,0,0,0,0,4.0074648618215024e-20,127500,127500,0,-0.88170087468055691,-0.087317920221290243,-0.0089937177815924679,3.1170791847801283e-14,5.8833674683745361e-09
4.8648260062632997e-20,169219,1153.5184987918039,-4.9110953763298229e-11,-7.1188628750333381e-25,0,-1.0829280336531594e-20,2.1224232026279807e-20,27.63256293651801,100.53372152921082,100.53372152921082,0,0,0,0,0,3.8253308372884785e-20,128000,128000,0,-0.87301749735370981,-0.081011584385735025,-0.0072024019789411206,3.0403601888700824e-14,5.9044488371142328e-09
4.8395647788540301e-20,169880,1152.9351091451599,-4.7867039996405819e-11,-6.8746692638060048e-25,0,-1.0790009539550652e-20,2.260025789470542e-20,29.571821157098203,100.53372152921082,100.53372152921082,0,0,0,0,0,3.6585399433385532e-20,128500,128500,0,-0.86625353778031067,-0.074071965608550477,-0.0056277305583413758,2.9655294364035041e-14,5.9252696115198144e-09
4.8151160856847465e-20,170541,1037.2207682561161,-4.6770468663365734e-11,-6.6805128085586355e-25,0,-1.0583444931614712e-20,2.3484196294950647e-20,28.758766596077312,100.53372152921082,100.53372152921082,0,0,0,0,0,3.5250409493511525e-20,129000,129000,0,-0.8612718007386253,-0.067072623553199998,-0.004300729666882097,2.8925404530586372e-14,5.9458899935369653e-09
4.7912967288438447e-20,171201,968.45973173157051,-4.6007103687779954e-11,-3.3585689898245452e-26,0,-1.0280186483804735e-20,2.3824406362404925e-20,30.448125064255823,100.53372152921082,100.53372152921082,0,0,0,0,0,3.4368747409838253e-20,129500,129500,0,-0.85784909697937251,-0.060315386181434144,-0.0032650161858071478,5.6426958167224474e-14,5.9665110171013895e-09
4.7676675591496657e-20,171862,979.17304892006928,-4.5514118820221896e-11,-1.0724034410093532e-25,0,-9.9181204848188198e-21,2.3769083378456904e-20,29.006263435843046,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3825712697858571e-20,130000,130000,0,-0.85574254496912305,-0.053988566017256628,-0.0025696085732634009,5.5038151750632646e-14,5.9871896680578757e-09
4.744015951905116e-20,172523,968.40646809163491,-4.5224289152845471e-11,-1.8135769124239954e-25,0,-9.5129888431692925e-21,2.3470667883516116e-20,30.128516920301983,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3482480478704337e-20,130500,130500,0,-0.85466409219794159,-0.048186441656367922,-0.0022360900431379624,5.3683527280497103e-14,6.0080414289707733e-09
4.7201479579667349e-20,173184,1013.4861992094795,-4.5093931830835785e-11,-2.5411723049615193e-25,0,-9.0326967491465698e-21,2.2949856505670877e-20,30.409800442905162,100.53372152921082,100.53372152921082,0,0,0,0,0,3.328431982314304e-20,131000,131000,0,-0.85428300222862408,-0.04301425383964403,-0.0022611291379225182,5.2362243454927574e-14,6.0290679850375567e-09
4.6961078506340306e-20,173845,1007.0973927008353,-4.5146005426344224e-11,-3.2531751189481827e-25,0,-8.4681348058855069e-21,2.2165383852586206e-20,29.196893289582444,100.53372152921082,100.53372152921082,0,0,0,0,0,3.326382945963961e-20,131500,131500,0,-0.85420207538429693,-0.038518256831951161,-0.002627072516849435,5.1073479678545513e-14,6.0503887155871849e-09
4.671636486007528e-20,174506,948.2163457996827,-4.5378288520096211e-11,-3.9526449439060074e-25,0,-7.8329075622687066e-21,2.111565472860297e-20,28.859315278032017,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3433617693741016e-20,132000,132000,0,-0.8539257485357743,-0.034757563834110425,-0.0033037421329092098,4.981643555284531e-14,6.0720081762779422e-09
4.6466489434869788e-20,175167,973.61397152879863,-4.5584156856240308e-11,-4.5400338407147225e-25,0,-7.2252162221965052e-21,2.0085517896784916e-20,27.383135909299479,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3606187760281376e-20,132500,132500,0,-0.85288997341232775,-0.031762153275200503,-0.0042660890885992189,4.8590330379100388e-14,6.0939306641102504e-09
4.6214006443275577e-20,175828,1019.2203596461977,-4.55214472379733e-11,-4.9251640287172569e-25,0,-6.7778884036763338e-21,1.9389511402109818e-20,27.428207904972528,100.53372152921082,100.53372152921082,0,0,0,0,0,3.360238344484209e-20,133000,133000,0,-0.85062829515378402,-0.029558804795448992,-0.0054796777282102469,4.7394402673502168e-14,6.1160368900455747e-09
4.5962590586617334e-20,176489,1076.4040534046658,-4.5291612644396289e-11,-5.182323829988965e-25,0,-6.5833381684605788e-21,1.8940636739046142e-20,26.87994775160298,100.53372152921082,100.53372152921082,0,0,0,0,0,3.360529201603177e-20,133500,133500,0,-0.84688775913433756,-0.028166114995459495,-0.0068918619963709779,4.6227909694234389e-14,6.1382356290054612e-09
4.5712646878931588e-20,177150,1104.2029787585152,-4.5061241550284846e-11,-5.4064224820022193e-25,0,-6.6970979935647357e-21,1.8486666764249176e-20,27.125118335125222,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3923078108247142e-20,134000,134000,0,-0.84156470589541543,-0.027594117598368734,-0.0084441247006206265,4.5090126980186347e-14,6.1604349106304338e-09
4.5463419222197697e-20,177811,1138.7712084759869,-4.4873028607495833e-11,-5.6209658655262699e-25,0,-7.0560714019275027e-21,1.7891356308166232e-20,26.394728833381709,100.53372152921082,100.53372152921082,0,0,0,0,0,3.4628134315958962e-20,134500,134500,0,-0.83455894843991674,-0.02780648069582994,-0.010075758715837066,4.3980347901019167e-14,6.1826348155096564e-09
4.52152672380693e-20,178472,1197.316143762979,-4.4631848641848514e-11,-5.786055405290905e-25,0,-7.6009136981193074e-21,1.7237817791857906e-20,25.1917707604333,100.53372152921082,100.53372152921082,0,0,0,0,0,3.5578363144330702e-20,135000,135000,0,-0.82580071036990443,-0.028674163820850643,-0.011746708465344282,4.2897883218307418e-14,6.204835422013318e-09
4.4969662086786132e-20,179133,1171.8192648497359,-4.4196229026717443e-11,-5.8526897569603271e-25,0,-8.2424996093839456e-21,1.664254210021976e-20,23.067809301846605,100.53372152921082,100.53372152921082,0,0,0,0,0,3.6569619595950322e-20,135500,135500,0,-0.81537487945336418,-0.029998724696809097,-0.013422779478047193,4.1842060657480435e-14,6.2269753569496627e-09
4.4728161775492328e-20,179794,1224.7968684016932,-4.3582734573182289e-11,-5.8429601927533841e-25,0,-8.8906477213359966e-21,1.6122567250088479e-20,21.772082980389165,100.53372152921082,100.53372152921082,0,0,0,0,0,3.7496242246739846e-20,136000,136000,0,-0.80358344258677628,-0.031535629433163605,-0.015097897848807898,4.0812224490300903e-14,6.248963187359332e-09
4.449197740656161e-20,180455,1201.213276953629,-4.2915702155569434e-11,-5.8132094644121641e-25,0,-9.4855835047237769e-21,1.5630881097124745e-20,19.876300691473986,100.53372152921082,100.53372152921082,0,0,0,0,0,3.8346679814160642e-20,136500,136500,0,-0.7908368684660485,-0.033042502604475069,-0.016815218441589223,3.9807735127618245e-14,6.2707697670772213e-09
4.4260975423896228e-20,181116,1246.7944969047594,-4.2247335504833823e-11,-5.7811245185930245e-25,0,-1.0003010348801849e-20,1.5176779643082504e-20,18.851011144915969,100.53372152921082,100.53372152921082,0,0,0,0,0,3.9087206129615571e-20,137000,137000,0,-0.77753080779633865,-0.034307175488643808,-0.018652924157454533,3.8827968722146216e-14,6.292426561052347e-09
4.4034922279896919e-20,181777,1259.1761723416525,-4.1592866649783447e-11,-5.7490933890252568e-25,0,-1.0441797197867956e-20,1.4832835081420981e-20,17.6768367107633,100.53372152921082,100.53372152921082,0,0,0,0,0,3.9643884396343896e-20,137500,137500,0,-0.76401440819604249,-0.035156407138106617,-0.020696107804984945,3.7872316781016643e-14,6.3139645926268642e-09
4.3813676954364054e-20,182438,1213.6747915178844,-4.0932963647845069e-11,-5.7092112710821026e-25,0,-1.0796021929999534e-20,1.4688699683302402e-20,17.059532721564949,100.53372152921082,100.53372152921082,0,0,0,0,0,3.9920999201061183e-20,138000,138000,0,-0.7506280172215789,-0.035454304754747853,-0.023001556671763776,3.6940185787869726e-14,6.3353843103787015e-09
4.3597234140191336e-20,183099,1198.7075994153611,-4.0328404677521546e-11,-5.6798401040368125e-25,0,-1.106097323826569e-20,1.4739041769974509e-20,16.433536671603214,100.53372152921082,100.53372152921082,0,0,0,0,0,3.9919165608482519e-20,138500,138500,0,-0.73764846134557271,-0.035127790071395666,-0.025583352336375986,3.6030996834244852e-14,6.3567451153452766e-09
4.3383887121225359e-20,183760,1204.5923106716236,-3.978901836626775e-11,-5.6638600469295329e-25,0,-1.1226946267636478e-20,1.4968097561452439e-20,16.67257058896784,100.53372152921082,100.53372152921082,0,0,0,0,0,3.9642735827409397e-20,139000,139000,0,-0.72534214132543118,-0.03419144342068868,-0.028397122458662306,3.5144185260044621e-14,6.3780472316375461e-09
4.3172930683181346e-20,184421,1142.092469922907,-3.9273954979743037e-11,-5.6444051972887987e-25,0,-1.1268135593923409e-20,1.541867857436273e-20,17.502541731365362,100.53372152921082,100.53372152921082,0,0,0,0,0,3.9022387702742024e-20,139500,139500,0,-0.71391239582889965,-0.032748948597893436,-0.031354804280135908,3.4279200302847462e-14,6.3993203618903047e-09
4.2964659607468942e-20,185082,1079.5955559327406,-3.8793913731390706e-11,-5.6236301223216345e-25,0,-1.1160064948609335e-20,1.6071651803837136e-20,19.1904377709633,100.53372152921082,100.53372152921082,0,0,0,0,0,3.8053072752241144e-20,140000,140000,0,-0.70354075693502727,-0.03098300320916051,-0.034329120092109186,3.3435504755851206e-14,6.4205940998592185e-09
4.2759099805588714e-20,185743,1025.7506743701013,-3.8355365939535744e-11,-5.6022788427742645e-25,0,-1.0905301210683807e-20,1.6839658869850556e-20,20.687772239000211,100.53372152921082,100.53372152921082,0,0,0,0,0,3.6824742146421961e-20,140500,140500,0,-0.69437446237237721,-0.029152531889749745,-0.037174459487853279,3.2612574634236314e-14,6.4418980227552891e-09
4.2555751811781709e-20,186404,1001.7947700545177,-3.7923878984660136e-11,-5.5697605511969832e-25,0,-1.0535126452613507e-20,1.7679287875340716e-20,22.092723962306319,100.53372152921082,100.53372152921082,0,0,0,0,0,3.5411590389054501e-20,141000,141000,0,-0.68648492635764913,-0.027586269053271932,-0.039752279459050743,3.1809898849740184e-14,6.4632322957596928e-09
4.2354506450417319e-20,187065,947.48086531100284,-3.7404912462429014e-11,-5.5004787550817036e-25,0,-1.0081755911792861e-20,1.8616167599683444e-20,24.453469376156335,100.53372152921082,100.53372152921082,0,0,0,0,0,3.382009476252673e-20,141500,141500,0,-0.67986656411613122,-0.026651821711567512,-0.041953281383290575,3.1026978893241102e-14,6.484537862447048e-09
4.2157013738275883e-20,187726,950.75776752278546,-3.6795832002221474e-11,-5.3978129784859599e-25,0,-9.5653903664543789e-21,1.9578140817429313e-20,26.263798103310066,100.53372152921082,100.53372152921082,0,0,0,0,0,3.2144263287300952e-20,142000,142000,0,-0.67444954005492153,-0.026693621939901109,-0.043719442301868403,3.0263328525154716e-14,6.5057853395577711e-09
4.1963867629743713e-20,188387,1013.8330097209711,-3.6202865555681758e-11,-5.2969691448256889e-25,0,-9.0236814403586867e-21,2.0393209531964636e-20,26.476682488448617,100.53372152921082,100.53372152921082,0,0,0,0,0,3.059433953813776e-20,142500,142500,0,-0.67013154957059051,-0.02796709315299372,-0.045040521052893294,2.9518473473450461e-14,6.5269455755966908e-09
4.1775063702994514e-20,189047,1041.5749322695015,-3.5674344309311781e-11,-2.9563499887089824e-26,0,-8.4934988074312413e-21,2.0994613758583785e-20,28.211930794121859,100.53372152921082,100.53372152921082,0,0,0,0,0,2.9273948751841969e-20,143000,143000,0,-0.66674934784078277,-0.030622470939804955,-0.045934849459757017,5.7583902278200795e-14,6.5480770308787431e-09
4.1589092335609809e-20,189708,1049.1798711015704,-3.5125583051686221e-11,-7.2243956586139213e-26,0,-7.9931620298369718e-21,2.1456683644330356e-20,27.663395680165024,100.53372152921082,100.53372152921082,0,0,0,0,0,2.8125570721116431e-20,143500,143500,0,-0.66411445995123985,-0.034722441006769682,-0.046417703633103595,5.6166620617556192e-14,6.5691503745095633e-09
4.1406719969025323e-20,190369,1016.9670797624901,-3.4494296266763273e-11,-1.0671547621961005e-25,0,-7.528613428303434e-21,2.1835121022641401e-20,27.465954309871293,100.53372152921082,100.53372152921082,0,0,0,0,0,2.7100212374687358e-20,144000,144000,0,-0.66206307827142108,-0.040259487457100222,-0.046511165336097199,5.4784221749256988e-14,6.5901367641697705e-09
4.1228551015705329e-20,191030,949.83774308620843,-3.3869005936213114e-11,-1.3821723060641115e-25,0,-7.0955026001173346e-21,2.2029861086554257e-20,27.028273293858131,100.53372152921082,100.53372152921082,0,0,0,0,0,2.629419252926841e-20,144500,144500,0,-0.6605000941156941,-0.04716491191079647,-0.046245072378595077,5.343584712186914e-14,6.6110366435442943e-09
4.105367557076894e-20,191691,934.22959014288915,-3.3404709076431521e-11,-1.7432199467479933e-25,0,-6.6930673154153552e-21,2.1880746277184798e-20,26.932249008523542,100.53372152921082,100.53372152921082,0,0,0,0,0,2.5865996608999497e-20,145000,145000,0,-0.6593604107171217,-0.05532640191999192,-0.045658602075420295,5.2120659315024355e-14,6.631908102962625e-09
4.087984223210498e-20,192352,910.92534944734507,-3.316916994948912e-11,-2.1690553428579041e-25,0,-6.3293141151304422e-21,2.1325653714130636e-20,26.267797751678557,100.53372152921082,100.53372152921082,0,0,0,0,0,2.5883502633104789e-20,145500,145500,0,-0.65853473925072947,-0.064620209642581597,-0.044793225312733012,5.0837841519331959e-14,6.6528672326045009e-09
4.0704282474453778e-20,193013,884.12146902982283,-3.3153326240162893e-11,-2.6399246869871867e-25,0,-6.0327427506131658e-21,2.0458204207054161e-20,24.558875968573524,100.53372152921082,100.53372152921082,0,0,0,0,0,2.6278821018012784e-20,146000,146000,0,-0.65780957094946368,-0.074919122277125272,-0.043686990063137726,4.9586597029092156e-14,6.6740316414358236e-09
4.0525741942989166e-20,193674,944.91852298997287,-3.3171271219744417e-11,-3.0611223432347762e-25,0,-5.8467161609804514e-21,1.9539689887441357e-20,22.932352451418964,100.53372152921082,100.53372152921082,0,0,0,0,0,2.6832768216528261e-20,146500,146500,0,-0.65688123326262737,-0.086052550497959041,-0.042374141455230441,4.8366148747494919e-14,6.6954332475783524e-09
4.0346154845369689e-20,194335,957.8563198118128,-3.312628452693281e-11,-3.3913641878054122e-25,0,-5.8013955536080938e-21,1.8689442289461796e-20,21.530988109818033,100.53372152921082,100.53372152921082,0,0,0,0,0,2.7458108109515986e-20,147000,147000,0,-0.65546870342047758,-0.09781993322120705,-0.04087845682026723,4.7175738703995897e-14,6.7170745578700367e-09
4.0165842455327902e-20,194996,1021.6105317289187,-3.3124491431581936e-11,-3.6925485727725662e-25,0,-5.8934512319221636e-21,1.7785162547184318e-20,20.609615132375588,100.53372152921082,100.53372152921082,0,0,0,0,0,2.8274131140065753e-20,147500,147500,0,-0.65337644647840309,-0.10995815578647379,-0.039222398916534416,4.6014627583573503e-14,6.7388971020986013e-09
3.9983166742830957e-20,195657,995.74719506547888,-3.3239111730778571e-11,-4.0010055811407355e-25,0,-6.091932719619127e-21,1.6765839742959051e-20,18.888875062169006,100.53372152921082,100.53372152921082,0,0,0,0,0,2.9309259719491033e-20,148000,148000,0,-0.65039148327989793,-0.12219405690588797,-0.037424617021047407,4.4882094267569384e-14,6.7609024173183236e-09
3.9798797714601354e-20,196318,1047.8078029950489,-3.3322871254504253e-11,-4.2479410125228128e-25,0,-6.3750163176448533e-21,1.5846326441138639e-20,17.171342736268873,100.53372152921082,100.53372152921082,0,0,0,0,0,3.0327487591107572e-20,148500,148500,0,-0.64619664816248512,-0.13426273416437084,-0.035496637408611031,4.3777435385831445e-14,6.7831535693618013e-09
3.9613277581298216e-20,196979,1067.3682658342009,-3.3119864138978793e-11,-4.3486224426798852e-25,0,-6.7314042655763799e-21,1.5287606020232807e-20,16.517491036658289,100.53372152921082,100.53372152921082,0,0,0,0,0,3.1057075826641789e-20,149000,149000,0,-0.64056087771794046,-0.14573933659042054,-0.033466601915228315,4.2699964879879289e-14,6.8054054687714956e-09
3.943059278072716e-20,197640,1121.910902910696,-3.2683922025612639e-11,-4.3445878692119438e-25,0,-7.1403589216348599e-21,1.5022969957268136e-20,16.089273816980594,100.53372152921082,100.53372152921082,0,0,0,0,0,3.1547981745093884e-20,149500,149500,0,-0.6334541544904736,-0.15629817481365607,-0.031338550938679044,4.1649013576821612e-14,6.8275351268755372e-09
3.9251959076497015e-20,198301,1052.9942624136047,-3.221648559917439e-11,-4.3286183274863048e-25,0,-7.5715930840320922e-21,1.4799742569622737e-20,16.275539792558437,100.53372152921082,100.53372152921082,0,0,0,0,0,3.2023809590906369e-20,150000,150000,0,-0.62502076111599003,-0.16568436385399044,-0.029117748745970552,4.0623928773759982e-14,6.8494823453943482e-09
3.9077327790239742e-20,198962,1053.5929053899974,-3.1873061043818857e-11,-4.3565422590792395e-25,0,-8.005817340754409e-21,1.4458540713878147e-20,15.145863160508815,100.53372152921082,100.53372152921082,0,0,0,0,0,3.2624604417116001e-20,150500,150500,0,-0.61538403240076944,-0.17373725261984693,-0.026818086394592291,3.962407383242208e-14,6.8713393179378373e-09
3.8904084509506532e-20,199623,999.47338114087586,-3.1654003537885818e-11,-4.4231643442918098e-25,0,-8.4308674913482034e-21,1.4026890348731741e-20,14.613924760093523,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3308061652122996e-20,151000,151000,0,-0.6046385302523557,-0.18028280011923042,-0.024467787019881355,3.8648827783771169e-14,6.8931367269876499e-09
3.8732748462424488e-20,200284,986.87257539481288,-3.1432180249257746e-11,-4.4708242570932108e-25,0,-8.8348703297121349e-21,1.3688017541387327e-20,14.961557898162976,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3879601250749296e-20,151500,151500,0,-0.59281705570607313,-0.18520366013031961,-0.022069493589753946,3.769758494234805e-14,6.9149956216349995e-09
3.8563079424726762e-20,200945,868.16202659866667,-3.107701171746327e-11,-4.4599874248505066e-25,0,-9.1937476964333839e-21,1.3569097632295504e-20,15.648280898006469,100.53372152921082,100.53372152921082,0,0,0,0,0,3.4187729488864649e-20,152000,152000,0,-0.58018562129423212,-0.18839935277606565,-0.01963911478366144,3.6769754530104391e-14,6.9367943955850899e-09
3.8395859844143532e-20,201606,798.74040326727163,-3.06931259099006e-11,-4.4340745506721262e-25,0,-9.4804463481140699e-21,1.3582089605765815e-20,17.14850929438056,100.53372152921082,100.53372152921082,0,0,0,0,0,3.4294216586491792e-20,152500,152500,0,-0.56712419729897323,-0.18989182848311956,-0.017190145910837385,3.5864760309494796e-14,6.9585031920023853e-09
3.8230881480332281e-20,202267,786.08921659854059,-3.0343701383355568e-11,-4.4149216967285194e-25,0,-9.6696764839243861e-21,1.3662225746680463e-20,17.365338965175074,100.53372152921082,100.53372152921082,0,0,0,0,0,3.4238332217576201e-20,153000,153000,0,-0.5540445597958894,-0.18975870582398391,-0.014747246557813301,3.4982040225598964e-14,6.9801524261873025e-09
3.8068001192489159e-20,202928,792.52960876968189,-3.0006562604811284e-11,-4.3942555359330227e-25,0,-9.7429512171491279e-21,1.380704443056602e-20,17.921089936925622,100.53372152921082,100.53372152921082,0,0,0,0,0,3.4003907979072265e-20,153500,153500,0,-0.54138877332279034,-0.1880863201833157,-0.012348433203000284,3.4121046057052691e-14,7.0017423214111799e-09
3.7906839803041373e-20,203589,808.10042550543574,-2.9741086548889227e-11,-4.3913831394649285e-25,0,-9.7037250194873891e-21,1.3928449738740339e-20,18.387274163598729,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3682115083788428e-20,154000,154000,0,-0.52958409124997108,-0.18497340695583245,-0.010025904693909085,3.3281243075569519e-14,7.0232730984510163e-09
3.7747444453923906e-20,204250,792.40245830478034,-2.9580849801071453e-11,-4.4100012684435796e-25,0,-9.5792368323897669e-21,1.3969158367566146e-20,19.280845339130021,100.53372152921082,100.53372152921082,0,0,0,0,0,3.335752291874753e-20,154500,154500,0,-0.51888704800741137,-0.18052505146726883,-0.0077908314546012531,3.2462109713843282e-14,7.0448943694999663e-09
3.7587351677762028e-20,204911,779.16700036736756,-2.9456449168653027e-11,-4.4284264199088566e-25,0,-9.4020501991370935e-21,1.397246905285192e-20,20.470989905827562,100.53372152921082,100.53372152921082,0,0,0,0,0,3.3016932824047201e-20,155000,155000,0,-0.50950835489875723,-0.17490247761329544,-0.0056816424781297448,3.1663137241623783e-14,7.0665765369173498e-09
3.7426453252697597e-20,205572,771.58777504182808,-2.9316114109879326e-11,-4.4310563520121324e-25,0,-9.2008877340108814e-21,1.4025577236688902e-20,21.220443923753507,100.53372152921082,100.53372152921082,0,0,0,0,0,3.2601763750019573e-20,155500,155500,0,-0.50151004785767428,-0.16826132057925788,-0.0037414334604195854,3.0883829449765147e-14,7.0883198852769095e-09
3.7266401593135451e-20,206232,745.64802657594589,-2.9178053840843746e-11,-1.1117032772814736e-26,0,-8.9976246538197216e-21,1.4174215716036902e-20,21.01193865376678,100.53372152921082,100.53372152921082,0,0,0,0,0,3.2089810530918274e-20,156000,156000,0,-0.49485452217251569,-0.16072523204220809,-0.0020057388139486172,6.0247404684101953e-14,7.1101850758421653e-09
3.7107214226419628e-20,206893,755.61241719648467,-2.8995693763736436e-11,-5.3374170670355663e-26,0,-8.8075673122397115e-21,1.4454555678237859e-20,21.481782111047288,100.53372152921082,100.53372152921082,0,0,0,0,0,3.1460225860421486e-20,156500,156500,0,-0.48950425247535623,-0.15248492227669852,-0.00051530616878984429,5.8764567669207037e-14,7.1320809441385659e-09
3.6949525504834035e-20,207554,854.48290489561066,-2.8745368058221543e-11,-8.8261727589959211e-26,0,-8.6454061015427135e-21,1.488136951641013e-20,21.188108134984315,100.53372152921082,100.53372152921082,0,0,0,0,0,3.0713562089966621e-20,157000,157000,0,-0.48536960305828203,-0.14374979392778336,0.00070273651801354637,5.7318226925384297e-14,7.153946939085808e-09
3.6794131158816051e-20,208215,862.42249328392813,-2.8368585754965527e-11,-1.1372345735413488e-25,0,-8.5130916426188385e-21,1.5477717487533995e-20,22.604331627869758,100.53372152921082,100.53372152921082,0,0,0,0,0,2.9829505313900901e-20,157500,157500,0,-0.4823098021157074,-0.1347499919266075,0.001632871566603336,5.5907484189514483e-14,7.1757227937566825e-09
3.6642064927091896e-20,208876,805.85472618951985,-2.7842649024570811e-11,-1.3013235976315215e-25,0,-8.385137573333156e-21,1.6189350195995391e-20,23.269444882496405,100.53372152921082,100.53372152921082,0,0,0,0,0,2.8837852304429661e-20,158000,158000,0,-0.48016153572002096,-0.12574004728963759,0.0022701641752359458,5.4531463306946148e-14,7.1973188635921141e-09
3.649451123079375e-20,209537,806.33720252152546,-2.7300173619229017e-11,-1.4502111566961364e-25,0,-8.2272938777298747e-21,1.6824704980557505e-20,23.577627861481037,100.53372152921082,100.53372152921082,0,0,0,0,0,2.7897100127966122e-20,158500,158500,0,-0.47875611341293223,-0.11692282461116849,0.002618666902730923,5.3189309687351903e-14,7.2187367565236025e-09
3.6350310618274067e-20,210198,856.17492398702029,-2.690164063677823e-11,-1.6608610735259925e-25,0,-8.021460518490514e-21,1.721679388768288e-20,23.761015358597554,100.53372152921082,100.53372152921082,0,0,0,0,0,2.71549772490817e-20,159000,159000,0,-0.47787505386972184,-0.10843726367142914,0.0026833730938653029,5.1880189773977144e-14,7.240036856802912e-09
3.6207645419090888e-20,210859,849.35480899763013,-2.6604574308029098e-11,-1.9009608975143031e-25,0,-7.7727063970793614e-21,1.7429489031202294e-20,23.864247359457231,100.53372152921082,100.53372152921082,0,0,0,0,0,2.6550862784967958e-20,159500,159500,0,-0.47720435657174315,-0.10038050880062988,0.0024728192234803946,5.0603290525951572e-14,7.2612787235021922e-09
3.6067169822737152e-20,211520,799.89892621226852,-2.6292823052623878e-11,-2.105692840022198e-25,0,-7.4955407660152336e-21,1.7607639148055807e-20,22.944430280305866,100.53372152921082,100.53372152921082,0,0,0,0,0,2.5955071440696577e-20,160000,160000,0,-0.47641707846203885,-0.092818777892390444,0.0020030474526296265,4.935781891334354e-14,7.2825214795134223e-09
3.592943549232774e-20,212181,728.47313119682838,-2.5918356040074245e-11,-2.2572774362567247e-25,0,-7.2033292503210772e-21,1.7772638372108365e-20,22.337409479134706,100.53372152921082,100.53372152921082,0,0,0,0,0,2.5360126370540448e-20,160500,160500,0,-0.47528018127487492,-0.085836424486725876,0.0012990604233424443,4.814300142464101e-14,7.3037356822502845e-09
